"","Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"55161","2009-01-28","Ballarat",16.6,40,0,NA,NA,"N",48,"NNE","NNW",22,17,17,8,1012.8,1010.7,0,NA,30.7,39.1,FALSE,FALSE
"55162","2009-01-29","Ballarat",25.1,41.4,0,NA,NA,"NW",61,"NNE","N",35,33,20,12,1011.9,1010.7,1,1,32.6,39.9,FALSE,FALSE
"55163","2009-01-30","Ballarat",19.9,41.1,0,NA,NA,"NNE",54,"N","NNW",20,17,17,9,1013.2,1010.6,0,NA,34.1,39,FALSE,FALSE
"55164","2009-01-31","Ballarat",22.9,39.2,0,NA,NA,"SSE",67,"SE","SSE",22,33,34,31,1013.3,1012.7,2,NA,29.3,34.2,FALSE,FALSE
"55165","2009-02-01","Ballarat",16.4,34.7,0,NA,NA,"SE",54,"SE","SE",31,30,72,25,1014.8,1012.4,4,NA,20.4,32.7,FALSE,FALSE
"55166","2009-02-02","Ballarat",16.3,32,0,NA,NA,"SE",46,"SSE","SW",11,19,79,36,1012,1009.9,7,NA,20.1,31,FALSE,FALSE
"55167","2009-02-03","Ballarat",17,27.3,0,NA,NA,"SE",59,"SE","SE",35,33,80,51,1011.9,1010.3,6,NA,18.6,24.9,FALSE,FALSE
"55168","2009-02-04","Ballarat",14.6,34.7,0,NA,NA,"SE",39,"SE","NW",13,13,70,11,1008.4,1005.6,2,NA,19,33,FALSE,FALSE
"55169","2009-02-05","Ballarat",15,33,0,NA,NA,"SW",39,"SW","SW",2,20,27,30,1006.3,1006.8,0,NA,26.8,30.9,FALSE,FALSE
"55170","2009-02-06","Ballarat",13.2,36.7,0,NA,NA,"WNW",41,"SE","W",11,24,57,16,1008.3,1006.7,0,NA,20.2,35,FALSE,FALSE
"55171","2009-02-07","Ballarat",20.2,44.1,0,NA,NA,"NNW",93,"N","NNW",39,61,25,6,1004.3,1000.1,0,NA,30.3,43.1,FALSE,FALSE
"55172","2009-02-08","Ballarat",13.8,21.3,0,NA,NA,"S",44,"SW","SSW",20,26,73,37,1011.4,1012.5,7,NA,16.5,19.9,FALSE,TRUE
"55173","2009-02-09","Ballarat",7.6,18.9,1.2,NA,NA,"S",54,"S","SSE",31,26,58,37,1015.6,1014.7,2,1,12.3,18.2,TRUE,FALSE
"55174","2009-02-10","Ballarat",5.6,17.2,0,NA,NA,"SSE",50,"S","SSW",30,33,66,49,1016.2,1016.2,3,6,11.2,14.3,FALSE,FALSE
"55175","2009-02-11","Ballarat",7.9,18,0,NA,NA,"S",57,"SSW","SSW",28,35,73,42,1018.2,1017.8,7,5,10.1,15.5,FALSE,FALSE
"55177","2009-02-13","Ballarat",8.4,24.5,0,NA,NA,"SE",56,"SE","ESE",20,9,54,25,1024.1,1022.1,0,NA,13,23.2,FALSE,FALSE
"55178","2009-02-14","Ballarat",10.1,27.4,0,NA,NA,"SE",44,"NNE","WSW",22,11,46,24,1022,1018.4,0,NA,17.9,25.9,FALSE,FALSE
"55179","2009-02-15","Ballarat",12.8,23.5,0,NA,NA,"SSE",56,"SE","SSE",24,30,75,47,1017.3,1016.4,7,1,15.5,21.7,FALSE,FALSE
"55180","2009-02-16","Ballarat",13.5,28.7,0,NA,NA,"SE",52,"ESE","NNW",17,7,70,26,1017.9,1015.3,0,NA,17.4,27.1,FALSE,FALSE
"55181","2009-02-17","Ballarat",12.7,29.1,0,NA,NA,"NNE",46,"NNE","NNE",30,11,43,26,1016,1013.9,0,NA,18.7,26.1,FALSE,FALSE
"55182","2009-02-18","Ballarat",12,30.4,0,NA,NA,"WSW",57,"NNE","S",13,15,42,22,1012.1,1009.1,2,NA,20.5,27.9,FALSE,FALSE
"55183","2009-02-19","Ballarat",10.3,31.3,0,NA,NA,"S",48,"ESE","W",4,20,24,17,1008.3,1006.3,0,NA,22.1,29.5,FALSE,FALSE
"55184","2009-02-20","Ballarat",13.2,20.9,0,NA,NA,"SSW",41,"SW","WSW",17,20,76,48,1012.5,1012.9,8,5,13.7,19.5,FALSE,FALSE
"55186","2009-02-22","Ballarat",12.2,28.5,0.2,NA,NA,"SSE",46,"SE","NNW",28,11,71,28,1015.9,1012.9,0,NA,15.2,27,FALSE,FALSE
"55187","2009-02-23","Ballarat",11.3,31.8,0,NA,NA,"NW",57,"N","WNW",19,28,53,14,1010.9,1008.3,6,2,19.5,30.5,FALSE,FALSE
"55188","2009-02-24","Ballarat",6.4,19.8,0,NA,NA,"S",44,"S","S",24,26,67,31,1018,1017.4,1,NA,11,17.9,FALSE,FALSE
"55189","2009-02-25","Ballarat",7.6,22.3,0,NA,NA,"SSE",44,"S","SSE",24,24,78,47,1019.4,1017.6,8,NA,12.3,20.3,FALSE,FALSE
"55190","2009-02-26","Ballarat",12.1,30.2,0,NA,NA,"SE",56,"E","NW",24,11,71,20,1017.3,1015.7,0,NA,16,28.9,FALSE,FALSE
"55191","2009-02-27","Ballarat",13.6,32.4,0,NA,NA,"N",52,"NNE","N",31,28,36,17,1013.6,1010.5,6,NA,21.5,30.2,FALSE,FALSE
"55192","2009-02-28","Ballarat",9.7,22,0.8,NA,NA,"S",46,"S","SSW",33,22,70,36,1011.9,1011.2,6,NA,13.5,21.3,FALSE,FALSE
"55193","2009-03-01","Ballarat",10.5,18.9,0,NA,NA,"SSW",43,"S","S",28,24,83,59,1013.7,1013.7,7,8,11.8,17,FALSE,FALSE
"55194","2009-03-02","Ballarat",10.2,26.5,0,NA,NA,"ESE",46,"ESE","N",31,19,66,22,1013.9,1011.1,2,NA,13.2,24.7,FALSE,FALSE
"55195","2009-03-03","Ballarat",13.1,31.7,0.8,NA,NA,"N",89,"NNE","N",41,61,55,33,1006.6,1001,8,NA,20,27.2,FALSE,TRUE
"55196","2009-03-04","Ballarat",6.5,16.2,2,NA,NA,"WNW",63,"NNW","W",26,37,74,63,1011.4,1012.2,4,2,10,13.2,TRUE,TRUE
"55197","2009-03-05","Ballarat",8.9,15.3,2.8,NA,NA,"WSW",44,"SW","SW",17,24,99,74,1015.8,1015.9,8,7,10.3,14.6,TRUE,TRUE
"55199","2009-03-07","Ballarat",11,18.6,0,NA,NA,"SW",30,"SW","SSW",17,22,79,56,1016,1015.7,7,8,12.2,16.8,FALSE,FALSE
"55200","2009-03-08","Ballarat",7.3,18.8,0,NA,NA,"SE",54,"SSE","SSE",31,31,71,56,1019.4,1018.8,6,NA,11.1,16.5,FALSE,FALSE
"55201","2009-03-09","Ballarat",9.2,26.2,0,NA,NA,"SE",52,"SE","S",24,20,75,30,1019.7,1017.3,NA,NA,12.7,25.1,FALSE,FALSE
"55202","2009-03-10","Ballarat",12.5,26.8,0,NA,NA,"ESE",59,"SE","SSE",26,15,88,46,1019.3,1017.8,3,7,14.5,25.1,FALSE,FALSE
"55203","2009-03-11","Ballarat",13.7,28.6,0.8,NA,NA,"NNE",54,"NNE","NE",11,26,88,31,1020.3,1017.8,7,NA,17.1,27,FALSE,TRUE
"55204","2009-03-12","Ballarat",15.3,23,3,NA,NA,"NNE",48,"NE","NNE",17,31,100,66,1017.8,1016.1,8,2,16.2,22.2,TRUE,FALSE
"55205","2009-03-13","Ballarat",12.9,28,0.2,NA,NA,"WNW",39,"NNE","NNE",11,13,100,42,1016.4,1014.1,0,1,17.7,24.7,FALSE,TRUE
"55206","2009-03-14","Ballarat",13.9,18.3,2.4,NA,NA,"WSW",72,"W","WSW",33,22,97,79,1010.4,1007.2,8,8,13.9,14.8,TRUE,TRUE
"55207","2009-03-15","Ballarat",7.6,15.6,16.4,NA,NA,"W",56,"WNW","WNW",26,28,87,57,1011.4,1010.4,3,1,9.4,14.3,TRUE,FALSE
"55208","2009-03-16","Ballarat",9.3,16.4,1,NA,NA,"W",46,"W","WSW",24,24,99,73,1012,1012.7,8,8,10.2,14.6,FALSE,TRUE
"55209","2009-03-17","Ballarat",9.6,17.3,2.8,NA,NA,"SSW",31,"SW","SW",22,17,98,57,1017.4,1016.7,6,1,10.2,15.9,TRUE,FALSE
"55210","2009-03-18","Ballarat",6.5,23.4,0,NA,NA,"N",43,"ENE","NNW",7,24,80,22,1016,1013.6,1,NA,9.5,22.1,FALSE,FALSE
"55211","2009-03-19","Ballarat",9.3,30.3,0,NA,NA,"WNW",56,"NNE","NW",17,17,37,19,1013.6,1011.5,1,1,18.3,29.1,FALSE,FALSE
"55213","2009-03-21","Ballarat",12.5,33.1,0,NA,NA,"N",59,"NNE","NNE",22,43,30,12,1013.3,1009.8,0,NA,21.4,31.5,FALSE,FALSE
"55214","2009-03-22","Ballarat",13.8,22.2,0,NA,NA,"WNW",43,"WSW","SSW",15,20,91,59,1012.1,1012.1,8,8,14.6,20.5,FALSE,FALSE
"55215","2009-03-23","Ballarat",10.2,20.1,0,NA,NA,"S",37,"SSE","S",19,20,92,47,1015.8,1014.6,7,NA,11.1,18.5,FALSE,FALSE
"55216","2009-03-24","Ballarat",8.7,20.6,0,NA,NA,"SE",39,"E","NW",13,11,78,25,1015.9,1015.3,3,1,12,20.3,FALSE,TRUE
"55217","2009-03-25","Ballarat",11.9,23.3,5.8,NA,NA,"WSW",28,"SSE","W",6,9,100,60,1015.4,1015.1,6,8,15.7,20.2,TRUE,FALSE
"55219","2009-03-27","Ballarat",5.3,19.7,0,NA,NA,"S",37,"S","S",13,17,92,42,1026.1,1024.5,2,NA,8.4,18,FALSE,FALSE
"55220","2009-03-28","Ballarat",2.2,26.4,0,NA,NA,"SE",28,"E","N",4,6,99,8,1022.8,1020.8,0,NA,8.2,25.1,FALSE,FALSE
"55221","2009-03-29","Ballarat",5.6,27.1,0,NA,NA,"SE",44,"ESE","S",6,20,58,17,1022.2,1020.8,0,NA,13.7,26.6,FALSE,FALSE
"55222","2009-03-30","Ballarat",11.1,23.6,0,NA,NA,"SE",50,"SE","SE",33,19,81,45,1024.2,1022.1,2,NA,12.9,22.9,FALSE,FALSE
"55223","2009-03-31","Ballarat",8.6,27.7,0,NA,NA,"N",46,"NNE","N",22,15,64,30,1023.3,1020.6,0,NA,17.1,26.4,FALSE,FALSE
"55224","2009-04-01","Ballarat",10.9,28.6,0,NA,NA,"SE",35,"NE","S",19,6,53,29,1023.2,1020.6,0,NA,18.3,26.9,FALSE,FALSE
"55225","2009-04-02","Ballarat",11.8,28.6,0,NA,NA,"NNE",50,"NNE","N",20,30,60,36,1022.5,1019.1,5,NA,19,26.6,FALSE,FALSE
"55226","2009-04-03","Ballarat",15.7,17.6,0,NA,NA,"WSW",43,"WSW","SW",20,15,77,91,1016.5,1016.3,7,8,15.7,13.5,FALSE,TRUE
"55227","2009-04-04","Ballarat",5,14.9,4.2,NA,NA,"S",33,"SW","SW",9,17,95,53,1022.8,1022.6,5,8,7.9,13.6,TRUE,FALSE
"55228","2009-04-05","Ballarat",7.3,16.4,0,NA,NA,"W",46,"WNW","SW",20,20,81,88,1020,1018.8,8,8,11.9,12.5,FALSE,FALSE
"55229","2009-04-06","Ballarat",2.4,13.3,0.2,NA,NA,"SW",39,"SSW","SSW",19,19,81,53,1025.9,1024.9,4,8,8.7,12.5,FALSE,FALSE
"55230","2009-04-07","Ballarat",7.5,15.7,0,NA,NA,"S",41,"S","S",22,20,93,63,1029.4,1027.6,7,8,9.5,15,FALSE,TRUE
"55231","2009-04-08","Ballarat",9.2,18.8,2.4,NA,NA,"SSE",33,"SE","S",20,13,90,51,1027.7,1024.9,7,NA,10.5,18.4,TRUE,FALSE
"55233","2009-04-10","Ballarat",5.5,20.2,0,NA,NA,"SE",37,"S","S",7,17,79,47,1019.7,1018.7,3,NA,12,19.1,FALSE,FALSE
"55234","2009-04-11","Ballarat",8.1,22.6,0,NA,NA,"SSE",28,"ESE","NNW",15,15,89,25,1023.4,1020.6,5,NA,13.1,21.5,FALSE,FALSE
"55235","2009-04-12","Ballarat",3.7,21.8,0,NA,NA,"WNW",41,"NNW","WSW",6,26,80,28,1023,1021.1,0,NA,14,20.9,FALSE,FALSE
"55236","2009-04-13","Ballarat",4.2,23.9,0,NA,NA,"NNW",30,"NNE","N",11,11,52,23,1022.6,1018.7,2,NA,16.4,23.2,FALSE,FALSE
"55237","2009-04-14","Ballarat",8.4,25.2,0,NA,NA,"WNW",56,"NNE","NW",26,31,48,21,1014.5,1010.4,1,NA,17.7,24.2,FALSE,TRUE
"55238","2009-04-15","Ballarat",8.2,13.5,1.6,NA,NA,"WNW",80,"W","WNW",41,20,74,66,1008,1011.4,3,7,9.2,10.5,TRUE,FALSE
"55239","2009-04-16","Ballarat",0.2,17.5,0.4,NA,NA,"NW",57,"N","NW",28,35,75,48,1012.9,1010,7,7,7.2,15.7,FALSE,FALSE
"55240","2009-04-17","Ballarat",6,18.5,0.2,NA,NA,"WNW",28,"NNW","WSW",9,13,87,54,1017.8,1017.6,7,7,11.6,17,FALSE,FALSE
"55241","2009-04-18","Ballarat",5.4,16.6,0,NA,NA,"SSE",35,"SSW","SSW",9,19,93,63,1023.8,1022.9,7,7,11.6,16,FALSE,FALSE
"55242","2009-04-19","Ballarat",10.4,16.8,0,NA,NA,"SE",48,"SE","SE",28,20,81,60,1025,1022.5,7,NA,11.4,15.9,FALSE,FALSE
"55243","2009-04-20","Ballarat",7.1,21.2,0,NA,NA,"ESE",35,"ESE","N",11,15,80,36,1023.2,1020.3,0,NA,12.8,20.7,FALSE,FALSE
"55244","2009-04-21","Ballarat",4.3,20.8,0,NA,NA,"NNE",31,"NNE","NNW",22,7,55,32,1024.4,1021.7,2,NA,14.8,20.1,FALSE,FALSE
"55245","2009-04-22","Ballarat",3.1,21.1,0,NA,NA,"N",41,"NNE","N",13,20,57,33,1025,1021.4,0,NA,14.8,20.3,FALSE,FALSE
"55246","2009-04-23","Ballarat",9.4,20.1,0,NA,NA,"N",61,"NNE","N",35,41,62,39,1017.2,1012.7,3,NA,14.3,18.9,FALSE,TRUE
"55247","2009-04-24","Ballarat",11.9,15.1,2,NA,NA,"NNE",61,"NNE","N",37,20,99,98,1002.2,998.1,8,8,12.4,14.3,TRUE,TRUE
"55248","2009-04-25","Ballarat",7.8,15.5,3.6,NA,NA,"NNW",74,"N","N",24,44,100,73,1000.5,993,8,8,10.1,13.7,TRUE,TRUE
"55249","2009-04-26","Ballarat",3.6,9.8,10.2,NA,NA,"WNW",78,"NW","W",35,41,77,85,998,1000.9,7,8,6.4,7.8,TRUE,TRUE
"55250","2009-04-27","Ballarat",1.2,10.1,3.4,NA,NA,"NW",35,"N","NW",20,20,99,69,1011.5,1010.5,7,7,4.8,9.7,TRUE,TRUE
"55251","2009-04-28","Ballarat",3.7,10.5,4.6,NA,NA,"SW",35,"SW","S",11,17,92,60,1020.2,1020.6,3,8,5.7,8.7,TRUE,FALSE
"55252","2009-04-29","Ballarat",1.7,10,0,NA,NA,"SSE",24,"SSW","S",7,13,93,58,1023.2,1021.4,8,8,5,9.6,FALSE,FALSE
"55257","2009-05-04","Ballarat",3,14.8,0,NA,NA,"S",30,"SSW","SSE",13,20,97,72,1031.3,1030.2,8,6,9.7,14.7,FALSE,FALSE
"55258","2009-05-05","Ballarat",4.9,17.4,0,NA,NA,"SSE",30,"ESE","SSW",7,9,78,46,1031.7,1028.8,4,NA,9,15.6,FALSE,FALSE
"55259","2009-05-06","Ballarat",5.2,12.8,0,NA,NA,"SSE",30,"SE","S",19,17,82,72,1029.3,1027.1,2,8,8,11.6,FALSE,FALSE
"55260","2009-05-07","Ballarat",8,15.4,0.4,NA,NA,"SSW",35,"SW","SSW",13,20,100,57,1028.5,1027.4,8,7,10,14.9,FALSE,FALSE
"55261","2009-05-08","Ballarat",5.4,12.4,0.2,NA,NA,"S",37,"S","S",20,20,100,88,1031.3,1029.4,7,8,9.1,12,FALSE,FALSE
"55262","2009-05-09","Ballarat",9.1,14.4,0,NA,NA,"S",33,"S","S",22,19,99,74,1028.6,1026,7,4,10.1,13.7,FALSE,FALSE
"55263","2009-05-10","Ballarat",7.8,14.8,0,NA,NA,"SE",39,"SE","SE",26,17,77,62,1026.1,1023.9,0,NA,10.6,13.6,FALSE,FALSE
"55265","2009-05-12","Ballarat",3,14.2,0,NA,NA,"SW",24,"S","SW",9,15,70,62,1023.4,1020.3,3,7,7.5,12.4,FALSE,FALSE
"55266","2009-05-13","Ballarat",6.7,13.3,0.6,NA,NA,"W",41,"NW","W",13,26,92,58,1017.7,1014.7,8,8,9.2,13.1,FALSE,FALSE
"55267","2009-05-14","Ballarat",4.2,13.7,0.4,NA,NA,"WNW",54,"NW","WNW",19,35,92,74,1013.4,1011.3,7,8,9.5,11.9,FALSE,FALSE
"55268","2009-05-15","Ballarat",9.4,17.2,0,NA,NA,"WNW",56,"NNW","WNW",26,28,97,87,1010.6,1007.9,7,8,11.5,14.1,FALSE,TRUE
"55269","2009-05-16","Ballarat",8.1,11.5,3.2,NA,NA,"W",59,"WSW","WSW",24,26,88,68,1013.3,1015.2,8,6,8.8,10.8,TRUE,TRUE
"55270","2009-05-17","Ballarat",7,13.1,1.6,NA,NA,"WSW",31,"WSW","SSW",15,15,99,76,1022.3,1020.8,8,8,9.4,12.5,TRUE,FALSE
"55271","2009-05-18","Ballarat",3,17.3,0.2,NA,NA,"NNE",30,"SE","NNE",17,13,91,42,1024.3,1021.5,2,NA,9.1,16.6,FALSE,FALSE
"55272","2009-05-19","Ballarat",4.2,17.9,0,NA,NA,"NNE",37,"NE","NNE",26,19,67,52,1021.6,1019.7,5,NA,12.5,16.8,FALSE,FALSE
"55273","2009-05-20","Ballarat",5.7,18.9,0,NA,NA,"NE",37,"NE","NNE",17,6,72,48,1022.9,1021.9,5,1,13.4,17.9,FALSE,FALSE
